0,0
100,0
200,0
300,0
400,0
500,0
600,0
700,15
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
3600,0
3700,0
3800,0
3900,0
4000,0
4100,0
4200,0
4300,0
4400,0
4500,0
4600,0
4700,0
4800,0
4900,0
5000,0
5100,0
5200,0
5300,0
5400,0
5500,0
5600,0
5700,0
5800,0
5900,0
6000,0
6100,0
6200,0
6300,0
6400,15
6500,0
6600,0
6700,0
6800,0
6900,0
7000,0
7100,0
7200,0
7300,0
7400,0
7500,0
7600,0
7700,0
7800,0
7900,0
8000,0
8100,0
8200,0
8300,0
8400,0
8500,0
8600,0
8700,0
8800,16
8900,0
9000,0
9100,0
9200,0
9300,0
9400,0
9500,0
9600,0
9700,0
9800,15
9900,0
10000,0
10100,0
10200,0
10300,0
10400,0
10500,0
10600,0
10700,16
10800,0
10900,0
11000,0
11100,0
11200,0
11300,0
11400,0
11500,0
11600,0
11700,0
11800,0
11900,0
12000,16
12100,0
12200,0
12300,0
12400,0
12500,0
12600,16
12700,0
12800,0
12900,0
13000,0
13100,0
13200,15
13300,0
13400,0
13500,0
13600,0
13700,0
13800,0
13900,16
14000,0
14100,0
14200,0
14300,0
14400,0
14500,16
14600,0
14700,0
14800,0
14900,0
15000,0
15100,0
15200,0
15300,15
15400,0
15500,0
15600,0
15700,0
15800,0
15900,0
16000,0
16100,0
16200,0
16300,0
16400,0
16500,0
16600,0
16700,0
16800,0
16900,0
17000,0
17100,0
17200,0
17300,0
17400,16
17500,0
17600,0
17700,0
17800,0
17900,0
18000,0
18100,16
18200,0
18300,0
18400,0
18500,0
18600,0
18700,15
18800,0
18900,0
19000,0
19100,0
19200,0
19300,16
19400,0
19500,0
19600,0
19700,0
19800,0
19900,16
20000,0
20100,0
20200,0
20300,0
20400,0
20500,0
20600,0
20700,0
20800,0
20900,0
21000,16
21100,0
21200,0
21300,0
21400,0
21500,0
21600,15
21700,0
21800,0
21900,0
22000,0
22100,16
22200,0
22300,0
22400,0
22500,0
22600,16
22700,0
22800,0
22900,0
23000,0
23100,15
23200,0
23300,0
23400,0
23500,0
23600,16
23700,0
23800,0
23900,0
24000,0
24100,16
24200,0
24300,0
24400,0
24500,15
24600,0
24700,0
24800,0
24900,0
25000,16
25100,0
25200,0
25300,0
25400,15
25500,0
25600,0
25700,0
25800,0
25900,16
26000,0
26100,0
26200,0
26300,16
26400,0
26500,0
26600,0
26700,15
26800,0
26900,0
27000,0
27100,0
27200,16
27300,0
27400,0
27500,0
27600,16
27700,0
27800,0
27900,0
28000,15
28100,0
28200,0
28300,0
28400,0
28500,16
28600,0
28700,0
28800,0
28900,15
29000,0
29100,0
29200,0
29300,16
29400,0
29500,0
29600,0
29700,16
29800,0
29900,0
30000,15
30100,0
30200,0
30300,0
30400,16
30500,0
30600,0
30700,0
30800,16
30900,0
31000,0
31100,0
31200,15
31300,0
31400,0
31500,0
31600,16
31700,0
31800,0
31900,0
32000,15
32100,0
32200,0
32300,0
32400,0
32500,0
32600,0
32700,16
32800,0
32900,0
33000,0
33100,15
33200,0
33300,0
33400,0
33500,0
33600,0
33700,0
33800,16
33900,0
34000,0
34100,15
34200,0
34300,0
34400,0
34500,16
34600,0
34700,0
34800,15
34900,0
35000,0
35100,16
35200,0
35300,0
35400,0
35500,0
35600,0
35700,0
35800,15
35900,0
36000,0
36100,16
36200,0
36300,0
36400,0
36500,0
36600,0
36700,15
36800,0
36900,0
37000,16
37100,0
37200,0
37300,0
37400,15
37500,0
37600,0
37700,16
37800,0
37900,0
38000,16
38100,0
38200,0
38300,15
38400,0
38500,0
38600,16
38700,0
38800,0
38900,16
39000,0
39100,0
39200,15
39300,0
39400,0
39500,16
39600,0
39700,0
39800,15
39900,0
40000,0
40100,0
40200,0
40300,0
40400,16
40500,0
40600,0
40700,15
40800,0
40900,0
41000,16
41100,0
41200,0
41300,16
41400,0
41500,15
41600,0
41700,0
41800,16
41900,0
42000,0
42100,0
42200,0
42300,16
42400,0
42500,16
42600,0
42700,15
42800,0
42900,0
43000,16
43100,0
43200,16
43300,0
43400,0
43500,15
43600,0
43700,16
43800,0
43900,0
44000,15
44100,0
44200,0
44300,16
44400,0
44500,16
44600,0
44700,0
44800,15
44900,0
45000,0
45100,16
45200,0
45300,16
45400,0
45500,0
45600,15
45700,0
45800,0
45900,16
46000,0
46100,0
46200,15
46300,0
46400,16
46500,0
46600,0
46700,16
46800,0
46900,15
47000,0
47100,0
47200,16
47300,0
47400,0
47500,0
47600,0
47700,15
47800,0
47900,16
48000,0
48100,15
48200,0
48300,0
48400,16
48500,0
48600,16
48700,0
48800,0
48900,15
49000,0
49100,16
49200,0
49300,0
49400,16
49500,0
49600,15
49700,0
49800,0
49900,0
50000,0
50100,15
50200,0
50300,16
50400,0
50500,0
50600,16
50700,0
50800,15
50900,0
51000,16
51100,0
51200,16
51300,0
51400,0
51500,15
51600,0
51700,16
51800,0
51900,0
52000,0
52100,0
52200,16
52300,0
52400,16
52500,0
52600,15
52700,0
52800,16
52900,0
53000,0
53100,0
53200,0
53300,0
53400,0
53500,16
53600,0
53700,0
53800,16
53900,16
54000,0
54100,15
54200,0
54300,0
54400,0
54500,0
54600,15
54700,0
54800,16
54900,0
55000,0
55100,15
55200,0
55300,16
55400,0
55500,16
55600,0
55700,15
55800,0
55900,16
56000,0
56100,16
56200,0
56300,15
56400,0
56500,16
56600,15
56700,0
56800,16
56900,0
57000,16
57100,0
57200,15
57300,0
57400,16
57500,0
57600,16
57700,0
57800,15
57900,0
58000,16
58100,0
58200,15
58300,0
58400,16
58500,0
58600,16
58700,0
58800,15
58900,0
59000,16
59100,0
59200,0
59300,0
59400,0
59500,16
59600,0
59700,15
59800,0
59900,16
60000,0
60100,16
60200,0
60300,15
60400,0
60500,16
60600,0
60700,16
60800,0
60900,0
61000,16
61100,0
61200,15
61300,0
61400,16
61500,0
61600,16
61700,0
61800,15
61900,0
62000,16
62100,0
62200,0
62300,15
62400,0
62500,16
62600,0
62700,15
62800,0
62900,16
63000,0
63100,16
63200,0
63300,15
63400,0
63500,0
63600,16
63700,0
63800,15
63900,0
64000,16
64100,0
64200,15
64300,0
64400,16
64500,0
64600,16
64700,15
64800,0
64900,16
65000,0
65100,16
65200,15
65300,0
65400,16
65500,0
65600,15
65700,0
65800,16
65900,0
66000,0
66100,15
66200,0
66300,16
66400,16
66500,0
66600,15
66700,0
66800,16
66900,0
67000,15
67100,16
67200,0
67300,16
67400,0
67500,15
67600,16
67700,0
67800,16
67900,0
68000,15
68100,0
68200,0
68300,15
68400,0
68500,16
68600,16
68700,0
68800,15
68900,0
69000,0
69100,16
69200,0
69300,15
69400,0
69500,16
69600,15
69700,0
69800,16
69900,0
70000,16
70100,15
70200,0
70300,16
70400,16
70500,0
70600,15
70700,0
70800,16
70900,15
71000,0
71100,16
71200,0
71300,16
71400,15
71500,0
71600,16
71700,16
71800,0
71900,15
72000,0
72100,16
72200,15
72300,0
72400,16
72500,16
72600,0
72700,15
72800,0
72900,0
73000,16
73100,0
73200,15
73300,16
73400,0
73500,15
73600,16
73700,0
73800,16
73900,15
74000,0
74100,16
74200,16
74300,0
74400,15
74500,16
74600,0
74700,15
74800,16
74900,0
75000,16
75100,15
75200,0
75300,0
75400,16
75500,15
75600,0
75700,16
75800,0
75900,0
76000,16
76100,16
76200,0
76300,15
76400,0
76500,0
76600,16
76700,15
76800,0
76900,16
77000,15
77100,0
77200,16
77300,16
77400,0
77500,15
77600,16
77700,0
77800,16
77900,15
78000,0
78100,0
78200,15
78300,16
78400,0
78500,16
78600,0
78700,0
78800,16
78900,16
79000,15
79100,0
79200,0
79300,15
79400,16
79500,16
79600,0
79700,15
79800,16
79900,16
80000,0
80100,15
80200,16
80300,0
80400,15
80500,16
80600,0
80700,16
80800,15
80900,16
81000,0
81100,16
81200,15
81300,16
81400,0
81500,15
81600,16
81700,0
81800,0
81900,15
82000,0
82100,0
82200,16
82300,15
82400,0
82500,16
82600,15
82700,16
82800,0
82900,16
83000,15
83100,16
83200,16
83300,15
83400,16
83500,0
83600,15
83700,16
83800,16
83900,15
84000,16
84100,0
84200,16
84300,15
84400,16
84500,15
84600,0
84700,16
84800,16
84900,15
85000,0
85100,0
85200,16
85300,15
85400,16
85500,15
85600,16
85700,16
85800,15
85900,16
86000,0
86100,16
86200,15
86300,16
86400,0
86500,15
86600,16
86700,16
86800,15
86900,0
87000,16
87100,16
87200,15
87300,16
87400,15
87500,0
87600,16
87700,16
87800,15
87900,0
88000,16
88100,16
88200,15
88300,16
88400,0
88500,15
88600,16
88700,16
88800,15
88900,0
89000,16
89100,16
89200,15
89300,0
89400,0
89500,15
89600,16
89700,16
89800,15
89900,0
90000,16
90100,16
90200,15
90300,0
90400,0
90500,15
90600,16
90700,16
90800,15
90900,0
91000,16
91100,16
91200,15
91300,16
91400,0
91500,0
91600,16
91700,16
91800,15
91900,0
92000,0
92100,16
92200,15
92300,16
92400,15
92500,16
92600,0
92700,16
92800,15
92900,16
93000,16
93100,0
93200,0
93300,16
93400,15
93500,16
93600,16
93700,0
93800,0
93900,16
94000,16
94100,15
94200,16
94300,15
94400,0
94500,0
94600,0
94700,15
94800,16
94900,16
95000,15
95100,16
95200,15
95300,0
95400,0
95500,16
95600,15
95700,16
95800,16
95900,15
96000,16
96100,0
96200,15
96300,16
96400,16
96500,15
96600,16
96700,0
96800,0
96900,15
97000,16
97100,15
97200,16
97300,16
97400,15
97500,0
97600,0
97700,16
97800,15
97900,16
98000,15
98100,16
98200,0
98300,0
98400,15
98500,16
98600,16
98700,15
98800,16
98900,15
99000,0
99100,0
99200,16
99300,15
99400,16
99500,16
99600,15
99700,16
99800,15
99900,0
