0,0
100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
900,15
1000,0
1100,0
1200,0
1300,16
1400,0
1500,0
1600,15
1700,0
1800,16
1900,16
2000,0
2100,15
2200,16
2300,16
2400,15
2500,16
2600,15
2700,32
2800,15
2900,32
3000,15
3100,31
3200,32
3300,31
3400,31
3500,31
3600,32
3700,31
3800,31
3900,47
4000,47
4100,62
4200,47
4300,62
4400,63
4500,62
4600,63
4700,62
4800,63
4900,47
5000,47
5100,63
5200,63
5300,78
5400,78
5500,63
5600,78
5700,109
5800,78
5900,94
6000,94
6100,94
6200,109
6300,94
6400,93
6500,157
6600,140
6700,157
6800,156
6900,125
7000,140
7100,141
7200,156
7300,172
7400,156
7500,141
7600,140
7700,219
7800,156
7900,157
8000,140
8100,156
8200,141
8300,156
8400,156
8500,156
8600,188
8700,234
8800,187
8900,203
9000,219
9100,203
9200,203
9300,219
9400,203
9500,218
9600,235
9700,219
9800,218
9900,234
10000,235
10100,265
10200,266
10300,250
10400,250
10500,281
10600,250
10700,297
10800,281
10900,282
11000,296
11100,297
11200,297
11300,297
11400,313
11500,281
11600,282
11700,328
11800,328
11900,328
12000,359
12100,329
12200,328
12300,375
12400,375
12500,343
12600,344
12700,360
12800,343
12900,344
13000,359
13100,391
13200,406
13300,531
13400,516
13500,562
13600,500
13700,594
13800,578
13900,531
14000,563
14100,578
14200,547
14300,500
14400,594
14500,687
14600,656
14700,688
14800,594
14900,547
15000,578
15100,610
15200,609
15300,656
15400,688
15500,750
15600,672
15700,687
15800,703
15900,672
16000,687
16100,656
16200,657
16300,640
16400,688
16500,781
16600,750
16700,813
16800,843
16900,813
17000,781
17100,781
17200,828
17300,813
17400,750
17500,765
17600,766
17700,781
17800,750
17900,750
18000,750
18100,765
18200,828
18300,797
18400,844
18500,797
18600,828
18700,859
18800,812
18900,813
19000,922
19100,859
19200,891
19300,906
19400,844
19500,843
19600,844
19700,828
19800,922
19900,1015
20000,1047
